"dt_adcode","dt_name","dt_pinyin","ct_adcode","ct_name","pr_adcode","pr_name","AREA_KM_2","POP_Km2","Year","x","y"
"350303","涵江区","han jiang qu","350300","莆田市","350000","福建省",775.310327915236,560.627608520031,2010,119.0616669,25.60020256
"350304","荔城区","li cheng qu","350300","莆田市","350000","福建省",288.608351458797,1918.21025691641,2010,119.08681729,25.39983595
"350305","秀屿区","xiu yu qu","350300","莆田市","350000","福建省",667.70121345132,801.277467708251,2010,119.19682069,25.22668015
"350322","仙游县","xian you xian","350300","莆田市","350000","福建省",1839.31520734323,448.284670951526,2010,118.69904889,25.46430551
"350404","三元区","san yuan qu","350400","三明市","350000","福建省",1150.70008432279,342.657406236353,2010,117.56154979,26.21950158
"350405","沙县区","sha xian qu","350400","三明市","350000","福建省",1797.60407316211,123.806453099269,2010,117.81223261,26.44070442
"350421","明溪县","ming xi xian","350400","三明市","350000","福建省",1721.06545637624,60.0527393827989,2010,117.21034673,26.41337627
"350423","清流县","qing liu xian","350400","三明市","350000","福建省",1804.88027185483,71.6431351521804,2010,116.9153194,26.0920493
"350424","宁化县","ning hua xian","350400","三明市","350000","福建省",2407.98033016671,114.609895912602,2010,116.67149885,26.30314972
"350425","大田县","da tian xian","350400","三明市","350000","福建省",2212.73152578113,138.802297147901,2010,117.80852415,25.78702506
"350426","尤溪县","you xi xian","350400","三明市","350000","福建省",3429.5293262603,102.394699561565,2010,118.24203227,26.14381263
"350428","将乐县","jiang yue xian","350400","三明市","350000","福建省",2248.05546267391,67.4162011976052,2010,117.39420553,26.72552487
"350429","泰宁县","tai ning xian","350400","三明市","350000","福建省",1537.87676747039,71.1199652020269,2010,117.11822826,26.85781721
"350430","建宁县","jian ning xian","350400","三明市","350000","福建省",1729.76227952507,68.7563318860522,2010,116.78486939,26.81558651
"350481","永安市","yong an shi","350400","三明市","350000","福建省",2921.90703591261,119.0666945334,2010,117.32140968,25.91381418
"350502","鲤城区","li cheng qu","350500","泉州市","350000","福建省",51.0391194655617,7345.65413110177,2010,118.54793055,24.90909066
"350503","丰泽区","feng ze qu","350500","泉州市","350000","福建省",125.906986452978,4502.90193159167,2010,118.62682193,24.91725692
"350504","洛江区","luo jiang qu","350500","泉州市","350000","福建省",374.187312318037,479.317218865399,2010,118.63042357,25.13803365
"350505","泉港区","quan gang qu","350500","泉州市","350000","福建省",312.137003198904,965.672114843506,2010,118.85903866,25.16212526
"350521","惠安县","hui an xian","350500","泉州市","350000","福建省",793.421812296724,1162.85717849026,2010,118.81538308,24.98414183
"350524","安溪县","an xi xian","350500","泉州市","350000","福建省",2992.05077842154,326.225914025074,2010,117.90215802,25.12045141
"350525","永春县","yong chun xian","350500","泉州市","350000","福建省",1454.57371647667,316.867019030446,2010,118.13988844,25.38973726
"350526","德化县","de hua xian","350500","泉州市","350000","福建省",2201.57902951504,119.242582360456,2010,118.25007828,25.66977429
"350527","金门县","jin men xian","350500","泉州市","350000","福建省",170.346734193702,311.319807515047,2010,118.36779251,24.4472412
"350581","石狮市","shi shi shi","350500","泉州市","350000","福建省",177.04333701967,3225.31800469033,2010,118.69178878,24.74015151
"350582","晋江市","jin jiang shi","350500","泉州市","350000","福建省",718.796549723657,2810.91551674361,2010,118.5537311,24.71537156
"350583","南安市","nan an shi","350500","泉州市","350000","福建省",2017.53676077336,732.120179279314,2010,118.3820934,25.01034692
"350602","芗城区","xiang cheng qu","350600","漳州市","350000","福建省",259.157756019697,2339.80745671341,2010,117.61556761,24.59706024
"350603","龙文区","long wen qu","350600","漳州市","350000","福建省",113.199741157481,970.812870253083,2010,117.73608429,24.53838952
"350604","龙海区","long hai qu","350600","漳州市","350000","福建省",1395.95302990988,667.863937771735,2010,117.82047837,24.39042816
"350605","长泰区","chang tai qu","350600","漳州市","350000","福建省",904.521408002086,240.007430951263,2010,117.80384592,24.7378072
"350622","云霄县","yun xiao xian","350600","漳州市","350000","福建省",1108.36655470179,373.126701176283,2010,117.34121295,23.97012765
"350623","漳浦县","zhang pu xian","350600","漳州市","350000","福建省",2418.45971810996,332.39710133698,2010,117.69087577,24.09232087
"350624","诏安县","zhao an xian","350600","漳州市","350000","福建省",1390.49787957556,426.514179713119,2010,117.13856917,23.84613452
"350626","东山县","dong shan xian","350600","漳州市","350000","福建省",448.581291517039,461.530929934326,2010,117.41293878,23.67261641
"350627","南靖县","nan jing xian","350600","漳州市","350000","福建省",1970.9536114,170.278233875637,2010,117.2838412,24.66238126
"350628","平和县","ping he xian","350600","漳州市","350000","福建省",2300.78022455438,219.075221579508,2010,117.1936171,24.31711624
"350629","华安县","hua an xian","350600","漳州市","350000","福建省",1272.17468493096,121.850601050447,2010,117.53477464,24.91334015
"350702","延平区","yan ping qu","350700","南平市","350000","福建省",2651.97178090583,182.693638932504,2010,118.24734346,26.58464639
"350703","建阳区","jian yang qu","350700","南平市","350000","福建省",3381.55421634928,86.1908959172801,2010,118.06001321,27.40385656
"350721","顺昌县","shun chang xian","350700","南平市","350000","福建省",1976.99608295751,97.9940690298091,2010,117.86720284,26.90301783
"350722","浦城县","pu cheng xian","350700","南平市","350000","福建省",3377.38090625192,89.058275361602,2010,118.51776744,27.93808277
"350723","光泽县","guang ze xian","350700","南平市","350000","福建省",2241.73040315365,58.3731997292857,2010,117.34806193,27.65037027
"350724","松溪县","song xi xian","350700","南平市","350000","福建省",1041.81650315105,123.1100089839,2010,118.75707178,27.60550704
"350725","政和县","zheng he xian","350700","南平市","350000","福建省",1744.51141905142,94.7869171672796,2010,118.96730383,27.31847257
"350781","邵武市","shao wu shi","350700","南平市","350000","福建省",2856.65001376689,97.5936516221584,2010,117.47379992,27.23025606
"350782","武夷山市","wu yi shan shi","350700","南平市","350000","福建省",2805.42716351925,83.7828236752892,2010,118.00521309,27.74169067
"350783","建瓯市","jian ou shi","350700","南平市","350000","福建省",4194.7315568972,108.407302131716,2010,118.4747285,27.04068817
"350802","新罗区","xin luo qu","350800","龙岩市","350000","福建省",2668.71086052037,245.803019429422,2010,117.07964342,25.21636512
"350803","永定区","yong ding qu","350800","龙岩市","350000","福建省",2244.76020957042,161.111918973836,2010,116.81860152,24.75583163
"350821","长汀县","chang ting xian","350800","龙岩市","350000","福建省",3103.26379359351,127.032837834745,2010,116.36441523,25.68964246
"350823","上杭县","shang hang xian","350800","龙岩市","350000","福建省",2838.91073107916,129.519031621762,2010,116.56279568,25.11960215
"350824","武平县","wu ping xian","350800","龙岩市","350000","福建省",2640.78338112923,106.367383541276,2010,116.13122921,25.13165032
"350825","连城县","lian cheng xian","350800","龙岩市","350000","福建省",2591.78323149612,94.0375349636429,2010,116.81462796,25.59766036
"350881","漳平市","zhang ping shi","350800","龙岩市","350000","福建省",2949.31674325628,81.7144769381112,2010,117.443108,25.37488102
"350902","蕉城区","jiao cheng qu","350900","宁德市","350000","福建省",1478.99035483365,294.437180456785,2010,119.46078925,26.75214041
"350921","霞浦县","xia pu xian","350900","宁德市","350000","福建省",1695.5557450077,263.775646313515,2010,119.98724226,26.84764416
"350922","古田县","gu tian xian","350900","宁德市","350000","福建省",2361.32199165859,138.239551786293,2010,118.87219623,26.61109105
"350923","屏南县","ping nan xian","350900","宁德市","350000","福建省",1502.05405150188,91.4364461369903,2010,118.98243575,26.91614072
"350924","寿宁县","shou ning xian","350900","宁德市","350000","福建省",1432.641335637,124.737976494683,2010,119.49941464,27.42101222
"350925","周宁县","zhou ning xian","350900","宁德市","350000","福建省",1035.38035552947,108.577127622352,2010,119.30667865,27.08948478
"350926","柘荣县","zhe rong xian","350900","宁德市","350000","福建省",545.940235046421,160.431880867972,2010,119.87924205,27.19966352
"350981","福安市","fu an shi","350900","宁德市","350000","福建省",1874.04919716116,305.855631147931,2010,119.65393657,27.03665296
"350982","福鼎市","fu ding shi","350900","宁德市","350000","福建省",1612.39181947053,334.180791848063,2010,120.20083044,27.21448838
"360102","东湖区","dong hu qu","360100","南昌市","360000","江西省",55.3656490862743,12490.8869292286,2010,115.92013116,28.72709896
"360103","西湖区","xi hu qu","360100","南昌市","360000","江西省",35.0998440809041,17802.4152631479,2010,115.87615856,28.64137628
"360104","青云谱区","qing yun pu qu","360100","南昌市","360000","江西省",36.6962240828111,9259.60220684292,2010,115.92063733,28.62298953
"360111","青山湖区","qing shan hu qu","360100","南昌市","360000","江西省",179.600055500383,2821.73492980307,2010,115.95436981,28.68746394
"360112","新建区","xin jian qu","360100","南昌市","360000","江西省",2084.75025036758,437.732948989501,2010,115.92310116,28.82860021
"360113","红谷滩区","hong gu tan qu","360100","南昌市","360000","江西省",394.611868628755,1259.15260538566,2010,115.77210167,28.52530427
"360121","南昌县","nan chang xian","360100","南昌市","360000","江西省",1807.64874850927,583.430478885756,2010,116.06385671,28.61495593
"360123","安义县","an yi xian","360100","南昌市","360000","江西省",664.880120899757,257.111363389331,2010,115.5884813,28.8293092
"360124","进贤县","jin xian xian","360100","南昌市","360000","江西省",1937.41540644248,399.675547084585,2010,116.30927777,28.43614834
"360202","昌江区","chang jiang qu","360200","景德镇市","360000","江西省",324.788102559293,804.244409098433,2010,117.11492725,29.22317311
"360203","珠山区","zhu shan qu","360200","景德镇市","360000","江西省",113.663167346941,1314.75830946939,2010,117.23448335,29.28400385
"360222","浮梁县","fu liang xian","360200","景德镇市","360000","江西省",2831.848080437,130.081141638486,2010,117.30108105,29.55119545
"360281","乐平市","yue ping shi","360200","景德镇市","360000","江西省",1982.62215452972,411.089077481497,2010,117.26680407,28.96472117
"360302","安源区","an yuan qu","360300","萍乡市","360000","江西省",212.579425892426,2426.943325226,2010,113.88392489,27.63117151
"360313","湘东区","xiang dong qu","360300","萍乡市","360000","江西省",856.72476562572,419.664534545593,2010,113.72299018,27.51076347
"360321","莲花县","lian hua xian","360300","萍乡市","360000","江西省",1065.81255835539,229.481251729111,2010,113.95403353,27.21653735
"360322","上栗县","shang li xian","360300","萍乡市","360000","江西省",728.2172343054,612.600897416981,2010,113.86191022,27.81944945
"360323","芦溪县","lu xi xian","360300","萍乡市","360000","江西省",958.409474592576,271.076462501002,2010,114.06313515,27.56894231
"360402","濂溪区","lian xi qu","360400","九江市","360000","江西省",400.46617433792,860.948338695564,2010,116.04922115,29.66445387
"360403","浔阳区","xun yang qu","360400","九江市","360000","江西省",47.8311982695013,7586.54943067524,2010,116.01389422,29.72603944
"360404","柴桑区","chai sang qu","360400","九江市","360000","江西省",887.969633999527,497.935911117244,2010,115.8367148,29.63096119
"360423","武宁县","wu ning xian","360400","九江市","360000","江西省",3528.42582623868,117.660410532863,2010,115.01600943,29.25754631
"360424","修水县","xiu shui xian","360400","九江市","360000","江西省",4498.70134956223,161.778173510189,2010,114.43882116,28.99417428
"360425","永修县","yong xiu xian","360400","九江市","360000","江西省",1945.9497806404,199.912822196252,2010,115.73693605,29.13180347
"360426","德安县","de an xian","360400","九江市","360000","江西省",857.501153459001,190.504098701263,2010,115.61576686,29.40557055
"360428","都昌县","dou chang xian","360400","九江市","360000","江西省",2226.63570748279,396.392047668095,2010,116.33330956,29.32560345
"360429","湖口县","hu kou xian","360400","九江市","360000","江西省",668.07643017936,432.10942933954,2010,116.28606979,29.6621535
"360430","彭泽县","peng ze xian","360400","九江市","360000","江西省",1546.23024029342,246.368023062148,2010,116.62229222,29.82910545
"360481","瑞昌市","rui chang shi","360400","九江市","360000","江西省",1427.11196190285,358.062152719021,2010,115.45376788,29.62397811
"360482","共青城市","gong qing cheng shi","360400","九江市","360000","江西省",300.334545192335,390.415695395311,2010,115.82823797,29.25011282
"360483","庐山市","lu shan shi","360400","九江市","360000","江西省",770.050450311501,353.862326344685,2010,115.98619438,29.41682245
"360502","渝水区","yu shui qu","360500","新余市","360000","江西省",1792.9884241709,466.257088573551,2010,114.99999093,27.84466018
"360521","分宜县","fen yi xian","360500","新余市","360000","江西省",1372.85004877396,214.215834433366,2010,114.67091874,27.83854064
"360602","月湖区","yue hu qu","360600","鹰潭市","360000","江西省",137.337593191411,1617.78446699833,2010,117.05043186,28.24084714
"360603","余江区","yu jiang qu","360600","鹰潭市","360000","江西省",930.607110349594,385.01270677526,2010,116.91354822,28.31437708
"360681","贵溪市","gui xi shi","360600","鹰潭市","360000","江西省",2479.13485364671,226.673051558042,2010,117.19076151,28.1854397
"360702","章贡区","zhang gong qu","360700","赣州市","360000","江西省",591.838558654316,1418.71522685028,2010,114.91986283,25.81457896
"360703","南康区","nan kang qu","360700","赣州市","360000","江西省",1739.83686658656,416.68741416104,2010,114.69636065,25.83212382
"360704","赣县区","gan xian qu","360700","赣州市","360000","江西省",2986.84742157984,168.878071107897,2010,115.06616739,25.89520425
"360722","信丰县","xin feng xian","360700","赣州市","360000","江西省",2866.47831897772,229.220249338682,2010,114.97549534,25.28049304
"360723","大余县","da yu xian","360700","赣州市","360000","江西省",1344.6162861802,210.700631036409,2010,114.36243158,25.44330069
"360724","上犹县","shang you xian","360700","赣州市","360000","江西省",1536.3145466268,173.450218469311,2010,114.39621736,25.93326658
"360725","崇义县","chong yi xian","360700","赣州市","360000","江西省",2205.5618179783,86.4289635054228,2010,114.19237682,25.67253253
"360726","安远县","an yuan xian","360700","赣州市","360000","江西省",2364.8724748718,142.779725899725,2010,115.38961454,25.23196395
"360728","定南县","ding nan xian","360700","赣州市","360000","江西省",1321.08133003753,125.527921695245,2010,115.08834744,24.81955937
"360729","全南县","quan nan xian","360700","赣州市","360000","江西省",1533.67396153111,117.560779391469,2010,114.51149689,24.84264931
"360730","宁都县","ning dou xian","360700","赣州市","360000","江西省",4050.62702874071,196.381972310914,2010,116.00598985,26.58365503
"360731","于都县","yu dou xian","360700","赣州市","360000","江西省",2890.86841679108,297.305147999101,2010,115.5025393,25.9310027
"360732","兴国县","xing guo xian","360700","赣州市","360000","江西省",3213.68395985012,225.703082214042,2010,115.43943207,26.419065
"360733","会昌县","hui chang xian","360700","赣州市","360000","江西省",2705.51683933157,166.29993748668,2010,115.75839526,25.50026796
"360734","寻乌县","xun wu xian","360700","赣州市","360000","江西省",2336.13863041567,124.971339970545,2010,115.65997221,24.89883435
"360735","石城县","shi cheng xian","360700","赣州市","360000","江西省",1567.85793200829,172.131667347124,2010,116.36557905,26.30025797
"360781","瑞金市","rui jin shi","360700","赣州市","360000","江西省",2439.69193512251,251.034230462891,2010,115.97927928,25.91593238
"360783","龙南市","long nan shi","360700","赣州市","360000","江西省",1645.04397987986,186.925283616099,2010,114.72687474,24.7677161
"360802","吉州区","ji zhou qu","360800","吉安市","360000","江西省",429.280615963982,785.401247370294,2010,114.94056095,27.15069754
"360803","青原区","qing yuan qu","360800","吉安市","360000","江西省",913.982373217782,305.328371943892,2010,115.22417188,26.89465046
"360821","吉安县","ji an xian","360800","吉安市","360000","江西省",2122.96279643351,226.280357836241,2010,114.74371836,27.13687058
"360822","吉水县","ji shui xian","360800","吉安市","360000","江西省",2509.78573868721,193.923027969144,2010,115.24693951,27.19442319
"360823","峡江县","xia jiang xian","360800","吉安市","360000","江西省",1297.20230853281,154.025247207573,2010,115.20809164,27.58365097
"360824","新干县","xin gan xian","360800","吉安市","360000","江西省",1243.42631680821,262.244680760039,2010,115.50173566,27.73258727
"360825","永丰县","yong feng xian","360800","吉安市","360000","江西省",2699.60194294656,157.41152871085,2010,115.58677846,27.09092883
"360826","泰和县","tai he xian","360800","吉安市","360000","江西省",2503.71556939927,201.469894849529,2010,114.93426278,26.73731692
"360827","遂川县","sui chuan xian","360800","吉安市","360000","江西省",3102.70293062845,171.645541615591,2010,114.36435526,26.33786317
"360828","万安县","wan an xian","360800","吉安市","360000","江西省",2039.31470334371,158.418597419169,2010,114.81813589,26.43901241
"360829","安福县","an fu xian","360800","吉安市","360000","江西省",2787.09841196725,139.005138224216,2010,114.44901926,27.3551797
"360830","永新县","yong xin xian","360800","吉安市","360000","江西省",2181.94233092687,214.131160630413,2010,114.18393563,26.96873844
"360881","井冈山市","jing gang shan shi","360800","吉安市","360000","江西省",1443.13463249366,115.493609793702,2010,114.14756342,26.64267318
"360902","袁州区","yuan zhou qu","360900","宜春市","360000","江西省",2531.45179082974,411.364341905431,2010,114.28366483,27.8338028
"360921","奉新县","feng xin xian","360900","宜春市","360000","江西省",1645.73720123646,191.189243193629,2010,115.17243956,28.70893798
"360922","万载县","wan zai xian","360900","宜春市","360000","江西省",1710.55210031224,279.998048532151,2010,114.32968986,28.20326127
"360923","上高县","shang gao xian","360900","宜春市","360000","江西省",1350.34277956844,249.521042062878,2010,114.85454953,28.19286
"360924","宜丰县","yi feng xian","360900","宜春市","360000","江西省",1931.45996734115,143.237598592762,2010,114.76783357,28.44879302
"360925","靖安县","jing an xian","360900","宜春市","360000","江西省",1379.32823376099,112.86693265932,2010,115.23115816,28.94005119
"360926","铜鼓县","tong gu xian","360900","宜春市","360000","江西省",1554.67810043459,87.3162264021429,2010,114.36363706,28.60936377
"360981","丰城市","feng cheng shi","360900","宜春市","360000","江西省",2828.92918809609,480.199276714402,2010,115.81723849,28.10655151
"360982","樟树市","zhang shu shi","360900","宜春市","360000","江西省",1285.4685923223,444.942220615993,2010,115.41627342,27.99628092
"360983","高安市","gao an shi","360900","宜春市","360000","江西省",2439.97508051745,341.029379416258,2010,115.29787766,28.3587611
"361002","临川区","lin chuan qu","361000","抚州市","360000","江西省",2120.8817248889,538.188486234324,2010,116.35409655,27.91789396
"361003","东乡区","dong xiang qu","361000","抚州市","360000","江西省",1260.81722522673,347.926322089321,2010,116.60998027,28.21358717
"361021","南城县","nan cheng xian","361000","抚州市","360000","江西省",1708.81316386288,203.256531986706,2010,116.67455668,27.51409509
"361022","黎川县","li chuan xian","361000","抚州市","360000","江西省",1708.85634806186,131.637079752275,2010,116.92507578,27.25483208
"361023","南丰县","nan feng xian","361000","抚州市","360000","江西省",1922.08776991738,152.934467067878,2010,116.49311483,27.11009034
"361024","崇仁县","chong ren xian","361000","抚州市","360000","江西省",1514.32225073431,230.735957013488,2010,116.05920157,27.70780465
"361025","乐安县","yue an xian","361000","抚州市","360000","江西省",2410.41057183477,141.198714848373,2010,115.83730795,27.36649141
"361026","宜黄县","yi huang xian","361000","抚州市","360000","江西省",1940.56265653905,113.09798920197,2010,116.24453699,27.38809184
"361027","金溪县","jin xi xian","361000","抚州市","360000","江西省",1357.42631518943,220.15697769812,2010,116.75117084,27.92761166
"361028","资溪县","zi xi xian","361000","抚州市","360000","江西省",1254.16188320815,87.9299678446674,2010,117.02795736,27.73833128
"361030","广昌县","guang chang xian","361000","抚州市","360000","江西省",1602.75787716761,147.504929389454,2010,116.35557138,26.75597045
"361102","信州区","xin zhou qu","361100","上饶市","360000","江西省",316.237348654554,1079.6281699571,2010,118.05226491,28.49008739
"361103","广丰区","guang feng qu","361100","上饶市","360000","江西省",1374.99310616451,528.991924933313,2010,118.27129386,28.35896679
"361104","广信区","guang xin qu","361100","上饶市","360000","江西省",2234.56587954657,348.996143787109,2010,117.93899317,28.40012038
"361123","玉山县","yu shan xian","361100","上饶市","360000","江西省",1736.4391902316,332.173847920967,2010,118.16256183,28.75374562
"361124","铅山县","qian shan xian","361100","上饶市","360000","江西省",2181.513322005,191.746680288685,2010,117.70627052,28.10414379
"361125","横峰县","heng feng xian","361100","上饶市","360000","江西省",651.054174382485,293.064273692695,2010,117.63712723,28.50789642
"361126","弋阳县","yi yang xian","361100","上饶市","360000","江西省",1585.32072725594,230.568801451738,2010,117.40939363,28.44599679
"361127","余干县","yu gan xian","361100","上饶市","360000","江西省",2352.64928073471,406.174039762348,2010,116.6130833,28.67667839
"361128","鄱阳县","po yang xian","361100","上饶市","360000","江西省",4133.42865152831,342.027918995838,2010,116.78468538,29.23819261
"361129","万年县","wan nian xian","361100","上饶市","360000","江西省",1153.75300065014,311.184618629539,2010,117.007571,28.69844506
"361130","婺源县","wu yuan xian","361100","上饶市","360000","江西省",2969.76882147792,112.966663456668,2010,117.77992359,29.32147204
"361181","德兴市","de xing shi","361100","上饶市","360000","江西省",2080.87051127777,138.916500778559,2010,117.74683716,28.9341776
"370102","历下区","li xia qu","370100","济南市","370000","山东省",100.932215358119,7319.74545865916,2010,117.09733077,36.65520336
"370103","市中区","shi zhong qu","370100","济南市","370000","山东省",288.149981463918,3228.27562845595,2010,116.971635,36.57838135
"370104","槐荫区","huai yin qu","370100","济南市","370000","山东省",150.465471592774,2986.25571862813,2010,116.88498705,36.67834735
"370105","天桥区","tian qiao qu","370100","济南市","370000","山东省",260.2098995505,2302.59038389783,2010,116.97885725,36.7722189
"370112","历城区","li cheng qu","370100","济南市","370000","山东省",1304.43543226421,786.744671001955,2010,117.18444821,36.60588753
"370113","长清区","chang qing qu","370100","济南市","370000","山东省",1209.27220777455,487.05488616489,2010,116.79626842,36.42115052
"370114","章丘区","zhang qiu qu","370100","济南市","370000","山东省",1716.48456458471,618.162127345851,2010,117.4735002,36.73707743
"370115","济阳区","ji yang qu","370100","济南市","370000","山东省",1095.5195080807,468.658929588117,2010,117.14529453,37.02598362
"370116","莱芜区","lai wu qu","370100","济南市","370000","山东省",1730.54590487548,568.899312191803,2010,117.61842733,36.31329483
"370117","钢城区","gang cheng qu","370100","济南市","370000","山东省",506.002075482685,622.444087209634,2010,117.83727111,36.13000511
"370124","平阴县","ping yin xian","370100","济南市","370000","山东省",704.240346368545,510.344100708361,2010,116.41547223,36.19561375
"370126","商河县","shang he xian","370100","济南市","370000","山东省",1162.87120288808,475.293930770073,2010,117.20303177,37.31922435
"370202","市南区","shi nan qu","370200","青岛市","370000","山东省",34.7967205408367,13762.9106653303,2010,120.36467756,36.06565378
"370203","市北区","shi bei qu","370200","青岛市","370000","山东省",69.5564590618938,18981.795764289,2010,120.36681178,36.1117972
"370211","黄岛区","huang dao qu","370200","青岛市","370000","山东省",2129.36527045884,638.367636524424,2010,119.88473734,35.85797321
"370212","崂山区","lao shan qu","370200","青岛市","370000","山东省",419.80536008955,673.101964300131,2010,120.58177411,36.18853143
"370213","李沧区","li cang qu","370200","青岛市","370000","山东省",98.3733473725685,3411.61544477021,2010,120.42209476,36.18550112
"370214","城阳区","cheng yang qu","370200","青岛市","370000","山东省",540.57905156091,1480.70573154611,2010,120.32981287,36.27475968
"370215","即墨区","ji mo qu","370200","青岛市","370000","山东省",1888.29635019165,629.329845328243,2010,120.52654875,36.48212466
"370281","胶州市","jiao zhou shi","370200","青岛市","370000","山东省",1310.56070549689,648.38440633532,2010,119.95321135,36.2401526
"370283","平度市","ping du shi","370200","青岛市","370000","山东省",3177.87323440904,431.29737214168,2010,119.94449305,36.78190708
"370285","莱西市","lai xi shi","370200","青岛市","370000","山东省",1567.35237700282,474.435191416219,2010,120.43579881,36.85801486
"370302","淄川区","zi chuan qu","370300","淄博市","370000","山东省",959.585414453908,759.183003958625,2010,118.02179486,36.57600972
"370303","张店区","zhang dian qu","370300","淄博市","370000","山东省",359.800483029236,2470.66910532126,2010,118.06913107,36.81360945
"370304","博山区","bo shan qu","370300","淄博市","370000","山东省",697.51746775678,660.548601000281,2010,117.95830677,36.41965892
"370305","临淄区","lin zi qu","370300","淄博市","370000","山东省",666.976375986002,923.922341460761,2010,118.29200248,36.84740226
"370306","周村区","zhou cun qu","370300","淄博市","370000","山东省",307.355011208998,1219.745343586,2010,117.86359192,36.7512304
"370321","桓台县","huan tai xian","370300","淄博市","370000","山东省",504.75327807231,952.391041096186,2010,118.0267858,36.99246639
"370322","高青县","gao qing xian","370300","淄博市","370000","山东省",836.038709549124,413.713424449609,2010,117.81906097,37.16489513
"370323","沂源县","yi yuan xian","370300","淄博市","370000","山东省",1636.88844719824,340.525953954939,2010,118.19748054,36.12914832
"370402","市中区","shi zhong qu","370400","枣庄市","370000","山东省",371.559324201328,1501.99197987993,2010,117.59803626,34.86457909
"370403","薛城区","xue cheng qu","370400","枣庄市","370000","山东省",512.385290448371,947.835623511007,2010,117.35263285,34.7899458
"370404","峄城区","yi cheng qu","370400","枣庄市","370000","山东省",636.738848927502,499.797867345509,2010,117.59760721,34.71008321
"370405","台儿庄区","tai er zhuang qu","370400","枣庄市","370000","山东省",537.835720867562,523.593081630485,2010,117.63281079,34.58174329
"370406","山亭区","shan ting qu","370400","枣庄市","370000","山东省",1023.68027039116,434.186929850827,2010,117.47824724,35.08722294
"370481","滕州市","teng zhou shi","370400","枣庄市","370000","山东省",1494.29663503765,1093.47858831177,2010,117.14112565,35.059991
"370502","东营区","dong ying qu","370500","东营市","370000","山东省",1151.60752097853,645.26215439145,2010,118.61365091,37.4022829
"370503","河口区","he kou qu","370500","东营市","370000","山东省",2047.48847162502,100.946699329134,2010,118.60872119,37.97217624
"370505","垦利区","ken li qu","370500","东营市","370000","山东省",2263.82723330456,148.451023031221,2010,118.85031357,37.67678899
"370522","利津县","li jin xian","370500","东营市","370000","山东省",1214.83689591121,249.05601609429,2010,118.42151256,37.69868085
"370523","广饶县","guang rao xian","370500","东营市","370000","山东省",1173.66880657019,423.846731475903,2010,118.54663804,37.16047388
"370602","芝罘区","zhi fu qu","370600","烟台市","370000","山东省",198.215625650095,3654.1572347006,2010,121.35951278,37.52427035
"370611","福山区","fu shan qu","370600","烟台市","370000","山东省",972.138108413409,709.833169822151,2010,121.13979615,37.48400997
"370612","牟平区","mou ping qu","370600","烟台市","370000","山东省",1554.35853424465,287.3836836281,2010,121.57454278,37.27356953
"370613","莱山区","lai shan qu","370600","烟台市","370000","山东省",332.43282793523,1154.78545285183,2010,121.43096534,37.38457784
"370614","蓬莱区","peng lai qu","370600","烟台市","370000","山东省",1247.99741728206,390.815111670832,2010,120.83295219,37.6867397
"370681","龙口市","long kou shi","370600","烟台市","370000","山东省",993.27344678408,695.60011619861,2010,120.49309923,37.60870245
"370682","莱阳市","lai yang shi","370600","烟台市","370000","山东省",1725.47390210392,510.998637200423,2010,120.74501522,36.89609789
"370683","莱州市","lai zhou shi","370600","烟台市","370000","山东省",1958.19895951306,462.676938723988,2010,119.98211396,37.18871664
"370685","招远市","zhao yuan shi","370600","烟台市","370000","山东省",1442.10499026413,394.661582438431,2010,120.39162268,37.33858821
"370686","栖霞市","qi xia shi","370600","烟台市","370000","山东省",1792.30417960339,289.145011431417,2010,120.88481457,37.28432837
"370687","海阳市","hai yang shi","370600","烟台市","370000","山东省",1963.78623408133,325.879378515644,2010,121.10871322,36.84249068
"370702","潍城区","wei cheng qu","370700","潍坊市","370000","山东省",287.618649035184,1436.57170314243,2010,119.02736073,36.69672238
"370703","寒亭区","han ting qu","370700","潍坊市","370000","山东省",1307.36818510723,357.009940135355,2010,119.14225722,36.99608194
"370704","坊子区","fang zi qu","370700","潍坊市","370000","山东省",910.513740957728,626.282901453185,2010,119.36238388,36.53016502
"370705","奎文区","kui wen qu","370700","潍坊市","370000","山东省",176.990161837082,3890.52556849933,2010,119.19048958,36.68624575
"370724","临朐县","lin qu xian","370700","潍坊市","370000","山东省",1833.87200520819,452.841752391396,2010,118.55110371,36.3598894
"370725","昌乐县","chang yue xian","370700","潍坊市","370000","山东省",1098.69922621994,576.378454983305,2010,118.90825436,36.52974361
"370781","青州市","qing zhou shi","370700","潍坊市","370000","山东省",1560.13322495673,620.395014680138,2010,118.46293251,36.67500029
"370782","诸城市","zhu cheng shi","370700","潍坊市","370000","山东省",2153.64295574078,508.053573635953,2010,119.40994734,36.00675238
"370783","寿光市","shou guang shi","370700","潍坊市","370000","山东省",1968.51960667157,585.557540851211,2010,118.82253054,37.01309143
"370784","安丘市","an qiu shi","370700","潍坊市","370000","山东省",1708.46361287417,544.624966249446,2010,119.11082794,36.29889931
"370785","高密市","gao mi shi","370700","潍坊市","370000","山东省",1519.55640138741,559.82032764516,2010,119.70724797,36.38106531
"370786","昌邑市","chang yi shi","370700","潍坊市","370000","山东省",1514.26340148395,401.734722574583,2010,119.44078601,36.87883868
